timestamp,price,scenario,market,cap_hist,cap_da_hist
2025-05-01 00:00:00+00:00,53.365649041765444,s_000,cap_up,h_0,h_0
2025-05-01 00:15:00+00:00,53.365649041765444,s_000,cap_up,h_0,h_0
2025-05-01 00:30:00+00:00,53.365649041765444,s_000,cap_up,h_0,h_0
2025-05-01 00:45:00+00:00,53.365649041765444,s_000,cap_up,h_0,h_0
2025-05-01 01:00:00+00:00,59.06725691074381,s_000,cap_up,h_0,h_0
2025-05-01 01:15:00+00:00,59.06725691074381,s_000,cap_up,h_0,h_0
2025-05-01 01:30:00+00:00,59.06725691074381,s_000,cap_up,h_0,h_0
2025-05-01 01:45:00+00:00,59.06725691074381,s_000,cap_up,h_0,h_0
2025-05-01 02:00:00+00:00,62.8827323007021,s_000,cap_up,h_0,h_0
2025-05-01 02:15:00+00:00,62.8827323007021,s_000,cap_up,h_0,h_0
2025-05-01 02:30:00+00:00,62.8827323007021,s_000,cap_up,h_0,h_0
2025-05-01 02:45:00+00:00,62.8827323007021,s_000,cap_up,h_0,h_0
2025-05-01 03:00:00+00:00,66.85119472808579,s_000,cap_up,h_0,h_0
2025-05-01 03:15:00+00:00,66.85119472808579,s_000,cap_up,h_0,h_0
2025-05-01 03:30:00+00:00,66.85119472808579,s_000,cap_up,h_0,h_0
2025-05-01 03:45:00+00:00,66.85119472808579,s_000,cap_up,h_0,h_0
2025-05-01 04:00:00+00:00,74.68744681563172,s_000,cap_up,h_0,h_0
2025-05-01 04:15:00+00:00,74.68744681563172,s_000,cap_up,h_0,h_0
2025-05-01 04:30:00+00:00,74.68744681563172,s_000,cap_up,h_0,h_0
2025-05-01 04:45:00+00:00,74.68744681563172,s_000,cap_up,h_0,h_0
2025-05-01 05:00:00+00:00,75.1593293427428,s_000,cap_up,h_0,h_0
2025-05-01 05:15:00+00:00,75.1593293427428,s_000,cap_up,h_0,h_0
2025-05-01 05:30:00+00:00,75.1593293427428,s_000,cap_up,h_0,h_0
2025-05-01 05:45:00+00:00,75.1593293427428,s_000,cap_up,h_0,h_0
2025-05-01 06:00:00+00:00,72.47280075935238,s_000,cap_up,h_0,h_0
2025-05-01 06:15:00+00:00,72.47280075935238,s_000,cap_up,h_0,h_0
2025-05-01 06:30:00+00:00,72.47280075935238,s_000,cap_up,h_0,h_0
2025-05-01 06:45:00+00:00,72.47280075935238,s_000,cap_up,h_0,h_0
2025-05-01 07:00:00+00:00,67.21533789594744,s_000,cap_up,h_0,h_0
2025-05-01 07:15:00+00:00,67.21533789594744,s_000,cap_up,h_0,h_0
2025-05-01 07:30:00+00:00,67.21533789594744,s_000,cap_up,h_0,h_0
2025-05-01 07:45:00+00:00,67.21533789594744,s_000,cap_up,h_0,h_0
2025-05-01 08:00:00+00:00,55.622398214884115,s_000,cap_up,h_0,h_0
2025-05-01 08:15:00+00:00,55.622398214884115,s_000,cap_up,h_0,h_0
