timestamp,price,scenario,market,cap_hist,cap_da_hist
2025-05-01 19:00:00+00:00,54.382693822569586,s_000,cap,h_0,h_0
2025-05-01 19:15:00+00:00,54.382693822569586,s_000,cap,h_0,h_0
2025-05-01 19:30:00+00:00,54.382693822569586,s_000,cap,h_0,h_0
2025-05-01 19:45:00+00:00,54.382693822569586,s_000,cap,h_0,h_0
2025-05-01 20:00:00+00:00,44.57346964060217,s_000,cap,h_0,h_0
2025-05-01 20:15:00+00:00,44.57346964060217,s_000,cap,h_0,h_0
2025-05-01 20:30:00+00:00,44.57346964060217,s_000,cap,h_0,h_0
2025-05-01 20:45:00+00:00,44.57346964060217,s_000,cap,h_0,h_0
2025-05-01 21:00:00+00:00,39.31296439590769,s_000,cap,h_0,h_0
2025-05-01 21:15:00+00:00,39.31296439590769,s_000,cap,h_0,h_0
2025-05-01 21:30:00+00:00,39.31296439590769,s_000,cap,h_0,h_0
2025-05-01 21:45:00+00:00,39.31296439590769,s_000,cap,h_0,h_0
2025-05-01 22:00:00+00:00,33.10297919253004,s_000,cap,h_0,h_0
2025-05-01 22:15:00+00:00,33.10297919253004,s_000,cap,h_0,h_0
2025-05-01 22:30:00+00:00,33.10297919253004,s_000,cap,h_0,h_0
2025-05-01 22:45:00+00:00,33.10297919253004,s_000,cap,h_0,h_0
2025-05-01 23:00:00+00:00,26.319905494183665,s_000,cap,h_0,h_0
2025-05-01 23:15:00+00:00,26.319905494183665,s_000,cap,h_0,h_0
2025-05-01 23:30:00+00:00,26.319905494183665,s_000,cap,h_0,h_0
2025-05-01 23:45:00+00:00,26.319905494183665,s_000,cap,h_0,h_0
2025-05-01 00:00:00+00:00,46.090342100000015,s_000,da,h_0,h_0
2025-05-01 00:15:00+00:00,46.090342100000015,s_000,da,h_0,h_0
2025-05-01 00:30:00+00:00,46.090342100000015,s_000,da,h_0,h_0
2025-05-01 00:45:00+00:00,46.090342100000015,s_000,da,h_0,h_0
2025-05-01 01:00:00+00:00,40.151050999999995,s_000,da,h_0,h_0
2025-05-01 01:15:00+00:00,40.151050999999995,s_000,da,h_0,h_0
2025-05-01 01:30:00+00:00,40.151050999999995,s_000,da,h_0,h_0
2025-05-01 01:45:00+00:00,40.151050999999995,s_000,da,h_0,h_0
2025-05-01 02:00:00+00:00,33.777491000000005,s_000,da,h_0,h_0
2025-05-01 02:15:00+00:00,33.777491000000005,s_000,da,h_0,h_0
2025-05-01 02:30:00+00:00,33.777491000000005,s_000,da,h_0,h_0
2025-05-01 02:45:00+00:00,33.777491000000005,s_000,da,h_0,h_0
2025-05-01 03:00:00+00:00,38.72857630000002,s_000,da,h_0,h_0
2025-05-01 03:15:00+00:00,38.72857630000002,s_000,da,h_0,h_0
2025-05-01 03:30:00+00:00,38.72857630000002,s_000,da,h_0,h_0
2025-05-01 03:45:00+00:00,38.72857630000002,s_000,da,h_0,h_0
2025-05-01 04:00:00+00:00,48.86091769999998,s_000,da,h_0,h_0
2025-05-01 04:15:00+00:00,48.86091769999998,s_000,da,h_0,h_0
2025-05-01 04:30:00+00:00,48.86091769999998,s_000,da,h_0,h_0
2025-05-01 04:45:00+00:00,48.86091769999998,s_000,da,h_0,h_0
2025-05-01 05:00:00+00:00,67.7681833,s_000,da,h_0,h_0
2025-05-01 05:15:00+00:00,67.7681833,s_000,da,h_0,h_0
2025-05-01 05:30:00+00:00,67.7681833,s_000,da,h_0,h_0
2025-05-01 05:45:00+00:00,67.7681833,s_000,da,h_0,h_0
2025-05-01 06:00:00+00:00,84.10154700000001,s_000,da,h_0,h_0
2025-05-01 06:15:00+00:00,84.10154700000001,s_000,da,h_0,h_0
2025-05-01 06:30:00+00:00,84.10154700000001,s_000,da,h_0,h_0
2025-05-01 06:45:00+00:00,84.10154700000001,s_000,da,h_0,h_0
2025-05-01 07:00:00+00:00,85.97130700000001,s_000,da,h_0,h_0
2025-05-01 07:15:00+00:00,85.97130700000001,s_000,da,h_0,h_0
2025-05-01 07:30:00+00:00,85.97130700000001,s_000,da,h_0,h_0
2025-05-01 07:45:00+00:00,85.97130700000001,s_000,da,h_0,h_0
2025-05-01 08:00:00+00:00,70.0616625,s_000,da,h_0,h_0
2025-05-01 08:15:00+00:00,70.0616625,s_000,da,h_0,h_0
2025-05-01 08:30:00+00:00,70.0616625,s_000,da,h_0,h_0
2025-05-01 08:45:00+00:00,70.0616625,s_000,da,h_0,h_0
2025-05-01 09:00:00+00:00,48.62539879999999,s_000,da,h_0,h_0
2025-05-01 09:15:00+00:00,48.62539879999999,s_000,da,h_0,h_0
2025-05-01 09:30:00+00:00,48.62539879999999,s_000,da,h_0,h_0
2025-05-01 09:45:00+00:00,48.62539879999999,s_000,da,h_0,h_0
2025-05-01 10:00:00+00:00,25.6261612,s_000,da,h_0,h_0
2025-05-01 10:15:00+00:00,25.6261612,s_000,da,h_0,h_0
2025-05-01 10:30:00+00:00,25.6261612,s_000,da,h_0,h_0
2025-05-01 10:45:00+00:00,25.6261612,s_000,da,h_0,h_0
2025-05-01 11:00:00+00:00,9.358577599999997,s_000,da,h_0,h_0
2025-05-01 11:15:00+00:00,9.358577599999997,s_000,da,h_0,h_0
2025-05-01 11:30:00+00:00,9.358577599999997,s_000,da,h_0,h_0
2025-05-01 11:45:00+00:00,9.358577599999997,s_000,da,h_0,h_0
2025-05-01 12:00:00+00:00,3.100068500000007,s_000,da,h_0,h_0
2025-05-01 12:15:00+00:00,3.100068500000007,s_000,da,h_0,h_0
2025-05-01 12:30:00+00:00,3.100068500000007,s_000,da,h_0,h_0
2025-05-01 12:45:00+00:00,3.100068500000007,s_000,da,h_0,h_0
2025-05-01 13:00:00+00:00,-4.969470600000003,s_000,da,h_0,h_0
2025-05-01 13:15:00+00:00,-4.969470600000003,s_000,da,h_0,h_0
2025-05-01 13:30:00+00:00,-4.969470600000003,s_000,da,h_0,h_0
2025-05-01 13:45:00+00:00,-4.969470600000003,s_000,da,h_0,h_0
2025-05-01 14:00:00+00:00,-4.508353500000002,s_000,da,h_0,h_0
2025-05-01 14:15:00+00:00,-4.508353500000002,s_000,da,h_0,h_0
2025-05-01 14:30:00+00:00,-4.508353500000002,s_000,da,h_0,h_0
2025-05-01 14:45:00+00:00,-4.508353500000002,s_000,da,h_0,h_0
2025-05-01 15:00:00+00:00,2.7865979999999944,s_000,da,h_0,h_0
2025-05-01 15:15:00+00:00,2.7865979999999944,s_000,da,h_0,h_0
2025-05-01 15:30:00+00:00,2.7865979999999944,s_000,da,h_0,h_0
2025-05-01 15:45:00+00:00,2.7865979999999944,s_000,da,h_0,h_0
2025-05-01 16:00:00+00:00,16.419141899999993,s_000,da,h_0,h_0
2025-05-01 16:15:00+00:00,16.419141899999993,s_000,da,h_0,h_0
2025-05-01 16:30:00+00:00,16.419141899999993,s_000,da,h_0,h_0
2025-05-01 16:45:00+00:00,16.419141899999993,s_000,da,h_0,h_0
2025-05-01 17:00:00+00:00,38.99715600000001,s_000,da,h_0,h_0
2025-05-01 17:15:00+00:00,38.99715600000001,s_000,da,h_0,h_0
2025-05-01 17:30:00+00:00,38.99715600000001,s_000,da,h_0,h_0
2025-05-01 17:45:00+00:00,38.99715600000001,s_000,da,h_0,h_0
2025-05-01 18:00:00+00:00,56.411479,s_000,da,h_0,h_0
2025-05-01 18:15:00+00:00,56.411479,s_000,da,h_0,h_0
2025-05-01 18:30:00+00:00,56.411479,s_000,da,h_0,h_0
2025-05-01 18:45:00+00:00,56.411479,s_000,da,h_0,h_0
2025-05-01 19:00:00+00:00,56.6652686,s_000,da,h_0,h_0
2025-05-01 19:15:00+00:00,56.6652686,s_000,da,h_0,h_0
2025-05-01 19:30:00+00:00,56.6652686,s_000,da,h_0,h_0
2025-05-01 19:45:00+00:00,56.6652686,s_000,da,h_0,h_0
2025-05-01 20:00:00+00:00,48.35324800000001,s_000,da,h_0,h_0
2025-05-01 20:15:00+00:00,48.35324800000001,s_000,da,h_0,h_0
2025-05-01 20:30:00+00:00,48.35324800000001,s_000,da,h_0,h_0
2025-05-01 20:45:00+00:00,48.35324800000001,s_000,da,h_0,h_0
2025-05-01 21:00:00+00:00,31.690386200000003,s_000,da,h_0,h_0
2025-05-01 21:15:00+00:00,31.690386200000003,s_000,da,h_0,h_0
2025-05-01 21:30:00+00:00,31.690386200000003,s_000,da,h_0,h_0
2025-05-01 21:45:00+00:00,31.690386200000003,s_000,da,h_0,h_0
2025-05-01 22:00:00+00:00,69.72722090000002,s_000,da,h_0,h_0
2025-05-01 22:15:00+00:00,69.72722090000002,s_000,da,h_0,h_0
2025-05-01 22:30:00+00:00,69.72722090000002,s_000,da,h_0,h_0
2025-05-01 22:45:00+00:00,69.72722090000002,s_000,da,h_0,h_0
2025-05-01 23:00:00+00:00,60.444902500000005,s_000,da,h_0,h_0
2025-05-01 23:15:00+00:00,60.444902500000005,s_000,da,h_0,h_0
2025-05-01 23:30:00+00:00,60.444902500000005,s_000,da,h_0,h_0
2025-05-01 23:45:00+00:00,60.444902500000005,s_000,da,h_0,h_0
2025-05-01 00:00:00+00:00,-41.49919999999999,s_000,pic,h_0,h_0
2025-05-01 00:15:00+00:00,-41.49919999999999,s_000,pic,h_0,h_0
2025-05-01 00:30:00+00:00,-41.49919999999999,s_000,pic,h_0,h_0
2025-05-01 00:45:00+00:00,-41.49919999999999,s_000,pic,h_0,h_0
2025-05-01 01:00:00+00:00,-47.89480000000001,s_000,pic,h_0,h_0
2025-05-01 01:15:00+00:00,-47.89480000000001,s_000,pic,h_0,h_0
2025-05-01 01:30:00+00:00,-47.89480000000001,s_000,pic,h_0,h_0
2025-05-01 01:45:00+00:00,-47.89480000000001,s_000,pic,h_0,h_0
2025-05-01 02:00:00+00:00,-53.900999999999996,s_000,pic,h_0,h_0
2025-05-01 02:15:00+00:00,-53.900999999999996,s_000,pic,h_0,h_0
2025-05-01 02:30:00+00:00,-53.900999999999996,s_000,pic,h_0,h_0
2025-05-01 02:45:00+00:00,-53.900999999999996,s_000,pic,h_0,h_0
2025-05-01 03:00:00+00:00,-49.910699999999984,s_000,pic,h_0,h_0
2025-05-01 03:15:00+00:00,-49.910699999999984,s_000,pic,h_0,h_0
2025-05-01 03:30:00+00:00,-49.910699999999984,s_000,pic,h_0,h_0
2025-05-01 03:45:00+00:00,-49.910699999999984,s_000,pic,h_0,h_0
2025-05-01 04:00:00+00:00,-41.9459,s_000,pic,h_0,h_0
2025-05-01 04:15:00+00:00,-41.9459,s_000,pic,h_0,h_0
2025-05-01 04:30:00+00:00,-41.9459,s_000,pic,h_0,h_0
2025-05-01 04:45:00+00:00,-41.9459,s_000,pic,h_0,h_0
2025-05-01 05:00:00+00:00,-25.72019999999999,s_000,pic,h_0,h_0
2025-05-01 05:15:00+00:00,-25.72019999999999,s_000,pic,h_0,h_0
2025-05-01 05:30:00+00:00,-25.72019999999999,s_000,pic,h_0,h_0
2025-05-01 05:45:00+00:00,-25.72019999999999,s_000,pic,h_0,h_0
2025-05-01 06:00:00+00:00,-10.558599999999998,s_000,pic,h_0,h_0
2025-05-01 06:15:00+00:00,-10.558599999999998,s_000,pic,h_0,h_0
2025-05-01 06:30:00+00:00,-10.558599999999998,s_000,pic,h_0,h_0
2025-05-01 06:45:00+00:00,-10.558599999999998,s_000,pic,h_0,h_0
2025-05-01 07:00:00+00:00,-8.567699999999988,s_000,pic,h_0,h_0
2025-05-01 07:15:00+00:00,-8.567699999999988,s_000,pic,h_0,h_0
2025-05-01 07:30:00+00:00,-8.567699999999988,s_000,pic,h_0,h_0
2025-05-01 07:45:00+00:00,-8.567699999999988,s_000,pic,h_0,h_0
2025-05-01 08:00:00+00:00,-20.84190000000001,s_000,pic,h_0,h_0
2025-05-01 08:15:00+00:00,-20.84190000000001,s_000,pic,h_0,h_0
2025-05-01 08:30:00+00:00,-20.84190000000001,s_000,pic,h_0,h_0
2025-05-01 08:45:00+00:00,-20.84190000000001,s_000,pic,h_0,h_0
2025-05-01 09:00:00+00:00,-39.45700000000001,s_000,pic,h_0,h_0
2025-05-01 09:15:00+00:00,-39.45700000000001,s_000,pic,h_0,h_0
2025-05-01 09:30:00+00:00,-39.45700000000001,s_000,pic,h_0,h_0
2025-05-01 09:45:00+00:00,-39.45700000000001,s_000,pic,h_0,h_0
2025-05-01 10:00:00+00:00,-60.048100000000005,s_000,pic,h_0,h_0
2025-05-01 10:15:00+00:00,-60.048100000000005,s_000,pic,h_0,h_0
2025-05-01 10:30:00+00:00,-60.048100000000005,s_000,pic,h_0,h_0
2025-05-01 10:45:00+00:00,-60.048100000000005,s_000,pic,h_0,h_0
2025-05-01 11:00:00+00:00,-75.8726,s_000,pic,h_0,h_0
2025-05-01 11:15:00+00:00,-75.8726,s_000,pic,h_0,h_0
2025-05-01 11:30:00+00:00,-75.8726,s_000,pic,h_0,h_0
2025-05-01 11:45:00+00:00,-75.8726,s_000,pic,h_0,h_0
2025-05-01 12:00:00+00:00,-82.51589999999999,s_000,pic,h_0,h_0
2025-05-01 12:15:00+00:00,-82.51589999999999,s_000,pic,h_0,h_0
2025-05-01 12:30:00+00:00,-82.51589999999999,s_000,pic,h_0,h_0
2025-05-01 12:45:00+00:00,-82.51589999999999,s_000,pic,h_0,h_0
2025-05-01 13:00:00+00:00,-90.6369,s_000,pic,h_0,h_0
2025-05-01 13:15:00+00:00,-90.6369,s_000,pic,h_0,h_0
2025-05-01 13:30:00+00:00,-90.6369,s_000,pic,h_0,h_0
2025-05-01 13:45:00+00:00,-90.6369,s_000,pic,h_0,h_0
2025-05-01 14:00:00+00:00,-90.984,s_000,pic,h_0,h_0
2025-05-01 14:15:00+00:00,-90.984,s_000,pic,h_0,h_0
2025-05-01 14:30:00+00:00,-90.984,s_000,pic,h_0,h_0
2025-05-01 14:45:00+00:00,-90.984,s_000,pic,h_0,h_0
2025-05-01 15:00:00+00:00,-84.24749999999999,s_000,pic,h_0,h_0
2025-05-01 15:15:00+00:00,-84.24749999999999,s_000,pic,h_0,h_0
2025-05-01 15:30:00+00:00,-84.24749999999999,s_000,pic,h_0,h_0
2025-05-01 15:45:00+00:00,-84.24749999999999,s_000,pic,h_0,h_0
2025-05-01 16:00:00+00:00,-72.1296,s_000,pic,h_0,h_0
2025-05-01 16:15:00+00:00,-72.1296,s_000,pic,h_0,h_0
2025-05-01 16:30:00+00:00,-72.1296,s_000,pic,h_0,h_0
2025-05-01 16:45:00+00:00,-72.1296,s_000,pic,h_0,h_0
2025-05-01 17:00:00+00:00,-50.89939999999999,s_000,pic,h_0,h_0
2025-05-01 17:15:00+00:00,-50.89939999999999,s_000,pic,h_0,h_0
2025-05-01 17:30:00+00:00,-50.89939999999999,s_000,pic,h_0,h_0
2025-05-01 17:45:00+00:00,-50.89939999999999,s_000,pic,h_0,h_0
2025-05-01 18:00:00+00:00,-36.33050000000001,s_000,pic,h_0,h_0
2025-05-01 18:15:00+00:00,-36.33050000000001,s_000,pic,h_0,h_0
2025-05-01 18:30:00+00:00,-36.33050000000001,s_000,pic,h_0,h_0
2025-05-01 18:45:00+00:00,-36.33050000000001,s_000,pic,h_0,h_0
2025-05-01 19:00:00+00:00,-34.9142,s_000,pic,h_0,h_0
2025-05-01 19:15:00+00:00,-34.9142,s_000,pic,h_0,h_0
2025-05-01 19:30:00+00:00,-34.9142,s_000,pic,h_0,h_0
2025-05-01 19:45:00+00:00,-34.9142,s_000,pic,h_0,h_0
2025-05-01 20:00:00+00:00,-41.3411,s_000,pic,h_0,h_0
2025-05-01 20:15:00+00:00,-41.3411,s_000,pic,h_0,h_0
2025-05-01 20:30:00+00:00,-41.3411,s_000,pic,h_0,h_0
2025-05-01 20:45:00+00:00,-41.3411,s_000,pic,h_0,h_0
2025-05-01 21:00:00+00:00,-56.234700000000004,s_000,pic,h_0,h_0
2025-05-01 21:15:00+00:00,-56.234700000000004,s_000,pic,h_0,h_0
2025-05-01 21:30:00+00:00,-56.234700000000004,s_000,pic,h_0,h_0
2025-05-01 21:45:00+00:00,-56.234700000000004,s_000,pic,h_0,h_0
2025-05-01 22:00:00+00:00,-21.0527,s_000,pic,h_0,h_0
2025-05-01 22:15:00+00:00,-21.0527,s_000,pic,h_0,h_0
2025-05-01 22:30:00+00:00,-21.0527,s_000,pic,h_0,h_0
2025-05-01 22:45:00+00:00,-21.0527,s_000,pic,h_0,h_0
2025-05-01 23:00:00+00:00,-29.1909,s_000,pic,h_0,h_0
2025-05-01 23:15:00+00:00,-29.1909,s_000,pic,h_0,h_0
2025-05-01 23:30:00+00:00,-29.1909,s_000,pic,h_0,h_0
2025-05-01 23:45:00+00:00,-29.1909,s_000,pic,h_0,h_0
2025-05-01 00:00:00+00:00,31.848496618652938,s_001,cap,h_0,h_0
2025-05-01 00:15:00+00:00,31.848496618652938,s_001,cap,h_0,h_0
2025-05-01 00:30:00+00:00,31.848496618652938,s_001,cap,h_0,h_0
2025-05-01 00:45:00+00:00,31.848496618652938,s_001,cap,h_0,h_0
2025-05-01 01:00:00+00:00,37.5501044876313,s_001,cap,h_0,h_0
2025-05-01 01:15:00+00:00,37.5501044876313,s_001,cap,h_0,h_0
2025-05-01 01:30:00+00:00,37.5501044876313,s_001,cap,h_0,h_0
2025-05-01 01:45:00+00:00,37.5501044876313,s_001,cap,h_0,h_0
2025-05-01 02:00:00+00:00,41.365579877589596,s_001,cap,h_0,h_0
2025-05-01 02:15:00+00:00,41.365579877589596,s_001,cap,h_0,h_0
2025-05-01 02:30:00+00:00,41.365579877589596,s_001,cap,h_0,h_0
2025-05-01 02:45:00+00:00,41.365579877589596,s_001,cap,h_0,h_0
2025-05-01 03:00:00+00:00,45.33404230497328,s_001,cap,h_0,h_0
2025-05-01 03:15:00+00:00,45.33404230497328,s_001,cap,h_0,h_0
2025-05-01 03:30:00+00:00,45.33404230497328,s_001,cap,h_0,h_0
2025-05-01 03:45:00+00:00,45.33404230497328,s_001,cap,h_0,h_0
2025-05-01 04:00:00+00:00,53.17029439251922,s_001,cap,h_0,h_0
2025-05-01 04:15:00+00:00,53.17029439251922,s_001,cap,h_0,h_0
2025-05-01 04:30:00+00:00,53.17029439251922,s_001,cap,h_0,h_0
2025-05-01 04:45:00+00:00,53.17029439251922,s_001,cap,h_0,h_0
2025-05-01 05:00:00+00:00,53.64217691963029,s_001,cap,h_0,h_0
2025-05-01 05:15:00+00:00,53.64217691963029,s_001,cap,h_0,h_0
2025-05-01 05:30:00+00:00,53.64217691963029,s_001,cap,h_0,h_0
2025-05-01 05:45:00+00:00,53.64217691963029,s_001,cap,h_0,h_0
2025-05-01 06:00:00+00:00,50.955648336239875,s_001,cap,h_0,h_0
2025-05-01 06:15:00+00:00,50.955648336239875,s_001,cap,h_0,h_0
2025-05-01 06:30:00+00:00,50.955648336239875,s_001,cap,h_0,h_0
2025-05-01 06:45:00+00:00,50.955648336239875,s_001,cap,h_0,h_0
2025-05-01 07:00:00+00:00,45.698185472834936,s_001,cap,h_0,h_0
2025-05-01 07:15:00+00:00,45.698185472834936,s_001,cap,h_0,h_0
2025-05-01 07:30:00+00:00,45.698185472834936,s_001,cap,h_0,h_0
2025-05-01 07:45:00+00:00,45.698185472834936,s_001,cap,h_0,h_0
2025-05-01 08:00:00+00:00,34.10524579177161,s_001,cap,h_0,h_0
2025-05-01 08:15:00+00:00,34.10524579177161,s_001,cap,h_0,h_0
2025-05-01 08:30:00+00:00,34.10524579177161,s_001,cap,h_0,h_0
2025-05-01 08:45:00+00:00,34.10524579177161,s_001,cap,h_0,h_0
2025-05-01 09:00:00+00:00,24.858782150530875,s_001,cap,h_0,h_0
2025-05-01 09:15:00+00:00,24.858782150530875,s_001,cap,h_0,h_0
2025-05-01 09:30:00+00:00,24.858782150530875,s_001,cap,h_0,h_0
2025-05-01 09:45:00+00:00,24.858782150530875,s_001,cap,h_0,h_0
2025-05-01 10:00:00+00:00,13.889104172371887,s_001,cap,h_0,h_0
2025-05-01 10:15:00+00:00,13.889104172371887,s_001,cap,h_0,h_0
2025-05-01 10:30:00+00:00,13.889104172371887,s_001,cap,h_0,h_0
2025-05-01 10:45:00+00:00,13.889104172371887,s_001,cap,h_0,h_0
2025-05-01 11:00:00+00:00,11.235082338930379,s_001,cap,h_0,h_0
2025-05-01 11:15:00+00:00,11.235082338930379,s_001,cap,h_0,h_0
2025-05-01 11:30:00+00:00,11.235082338930379,s_001,cap,h_0,h_0
2025-05-01 11:45:00+00:00,11.235082338930379,s_001,cap,h_0,h_0
2025-05-01 12:00:00+00:00,19.759000485703663,s_001,cap,h_0,h_0
2025-05-01 12:15:00+00:00,19.759000485703663,s_001,cap,h_0,h_0
2025-05-01 12:30:00+00:00,19.759000485703663,s_001,cap,h_0,h_0
2025-05-01 12:45:00+00:00,19.759000485703663,s_001,cap,h_0,h_0
2025-05-01 13:00:00+00:00,27.751846853669903,s_001,cap,h_0,h_0
2025-05-01 13:15:00+00:00,27.751846853669903,s_001,cap,h_0,h_0
2025-05-01 13:30:00+00:00,27.751846853669903,s_001,cap,h_0,h_0
2025-05-01 13:45:00+00:00,27.751846853669903,s_001,cap,h_0,h_0
2025-05-01 14:00:00+00:00,36.664364208000734,s_001,cap,h_0,h_0
2025-05-01 14:15:00+00:00,36.664364208000734,s_001,cap,h_0,h_0
2025-05-01 14:30:00+00:00,36.664364208000734,s_001,cap,h_0,h_0
2025-05-01 14:45:00+00:00,36.664364208000734,s_001,cap,h_0,h_0
2025-05-01 15:00:00+00:00,44.150821193374796,s_001,cap,h_0,h_0
2025-05-01 15:15:00+00:00,44.150821193374796,s_001,cap,h_0,h_0
2025-05-01 15:30:00+00:00,44.150821193374796,s_001,cap,h_0,h_0
2025-05-01 15:45:00+00:00,44.150821193374796,s_001,cap,h_0,h_0
