timestamp,price,scenario,market,cap_hist,cap_da_hist
2025-05-01 00:00:00+00:00,21.286713795116412,s_000,cap_up,h_0,h_0
2025-05-01 00:15:00+00:00,21.286713795116412,s_000,cap_up,h_0,h_0
2025-05-01 00:30:00+00:00,21.286713795116412,s_000,cap_up,h_0,h_0
2025-05-01 00:45:00+00:00,21.286713795116412,s_000,cap_up,h_0,h_0
2025-05-01 01:00:00+00:00,26.988321664094777,s_000,cap_up,h_0,h_0
2025-05-01 01:15:00+00:00,26.988321664094777,s_000,cap_up,h_0,h_0
2025-05-01 01:30:00+00:00,26.988321664094777,s_000,cap_up,h_0,h_0
2025-05-01 01:45:00+00:00,26.988321664094777,s_000,cap_up,h_0,h_0
2025-05-01 02:00:00+00:00,30.80379705405307,s_000,cap_up,h_0,h_0
2025-05-01 02:15:00+00:00,30.80379705405307,s_000,cap_up,h_0,h_0
2025-05-01 02:30:00+00:00,30.80379705405307,s_000,cap_up,h_0,h_0
2025-05-01 02:45:00+00:00,30.80379705405307,s_000,cap_up,h_0,h_0
2025-05-01 03:00:00+00:00,34.772259481436755,s_000,cap_up,h_0,h_0
2025-05-01 03:15:00+00:00,34.772259481436755,s_000,cap_up,h_0,h_0
2025-05-01 03:30:00+00:00,34.772259481436755,s_000,cap_up,h_0,h_0
2025-05-01 03:45:00+00:00,34.772259481436755,s_000,cap_up,h_0,h_0
2025-05-01 04:00:00+00:00,42.60851156898269,s_000,cap_up,h_0,h_0
2025-05-01 04:15:00+00:00,42.60851156898269,s_000,cap_up,h_0,h_0
2025-05-01 04:30:00+00:00,42.60851156898269,s_000,cap_up,h_0,h_0
2025-05-01 04:45:00+00:00,42.60851156898269,s_000,cap_up,h_0,h_0
2025-05-01 05:00:00+00:00,43.08039409609376,s_000,cap_up,h_0,h_0
2025-05-01 05:15:00+00:00,43.08039409609376,s_000,cap_up,h_0,h_0
2025-05-01 05:30:00+00:00,43.08039409609376,s_000,cap_up,h_0,h_0
2025-05-01 05:45:00+00:00,43.08039409609376,s_000,cap_up,h_0,h_0
2025-05-01 06:00:00+00:00,40.39386551270335,s_000,cap_up,h_0,h_0
2025-05-01 06:15:00+00:00,40.39386551270335,s_000,cap_up,h_0,h_0
2025-05-01 06:30:00+00:00,40.39386551270335,s_000,cap_up,h_0,h_0
2025-05-01 06:45:00+00:00,40.39386551270335,s_000,cap_up,h_0,h_0
2025-05-01 07:00:00+00:00,35.13640264929841,s_000,cap_up,h_0,h_0
2025-05-01 07:15:00+00:00,35.13640264929841,s_000,cap_up,h_0,h_0
2025-05-01 07:30:00+00:00,35.13640264929841,s_000,cap_up,h_0,h_0
2025-05-01 07:45:00+00:00,35.13640264929841,s_000,cap_up,h_0,h_0
2025-05-01 08:00:00+00:00,23.543462968235083,s_000,cap_up,h_0,h_0
2025-05-01 08:15:00+00:00,23.543462968235083,s_000,cap_up,h_0,h_0
2025-05-01 08:30:00+00:00,23.543462968235083,s_000,cap_up,h_0,h_0
2025-05-01 08:45:00+00:00,23.543462968235083,s_000,cap_up,h_0,h_0
2025-05-01 09:00:00+00:00,14.29699932699435,s_000,cap_up,h_0,h_0
2025-05-01 09:15:00+00:00,14.29699932699435,s_000,cap_up,h_0,h_0
2025-05-01 09:30:00+00:00,14.29699932699435,s_000,cap_up,h_0,h_0
2025-05-01 09:45:00+00:00,14.29699932699435,s_000,cap_up,h_0,h_0
2025-05-01 10:00:00+00:00,3.327321348835362,s_000,cap_up,h_0,h_0
2025-05-01 10:15:00+00:00,3.327321348835362,s_000,cap_up,h_0,h_0
2025-05-01 10:30:00+00:00,3.327321348835362,s_000,cap_up,h_0,h_0
2025-05-01 10:45:00+00:00,3.327321348835362,s_000,cap_up,h_0,h_0
2025-05-01 11:00:00+00:00,0.6732995153938539,s_000,cap_up,h_0,h_0
2025-05-01 11:15:00+00:00,0.6732995153938539,s_000,cap_up,h_0,h_0
2025-05-01 11:30:00+00:00,0.6732995153938539,s_000,cap_up,h_0,h_0
2025-05-01 11:45:00+00:00,0.6732995153938539,s_000,cap_up,h_0,h_0
2025-05-01 12:00:00+00:00,9.197217662167137,s_000,cap_up,h_0,h_0
2025-05-01 12:15:00+00:00,9.197217662167137,s_000,cap_up,h_0,h_0
2025-05-01 12:30:00+00:00,9.197217662167137,s_000,cap_up,h_0,h_0
2025-05-01 12:45:00+00:00,9.197217662167137,s_000,cap_up,h_0,h_0
2025-05-01 13:00:00+00:00,17.190064030133378,s_000,cap_up,h_0,h_0
2025-05-01 13:15:00+00:00,17.190064030133378,s_000,cap_up,h_0,h_0
2025-05-01 13:30:00+00:00,17.190064030133378,s_000,cap_up,h_0,h_0
2025-05-01 13:45:00+00:00,17.190064030133378,s_000,cap_up,h_0,h_0
2025-05-01 14:00:00+00:00,26.10258138446421,s_000,cap_up,h_0,h_0
2025-05-01 14:15:00+00:00,26.10258138446421,s_000,cap_up,h_0,h_0
2025-05-01 14:30:00+00:00,26.10258138446421,s_000,cap_up,h_0,h_0
2025-05-01 14:45:00+00:00,26.10258138446421,s_000,cap_up,h_0,h_0
2025-05-01 15:00:00+00:00,33.58903836983827,s_000,cap_up,h_0,h_0
2025-05-01 15:15:00+00:00,33.58903836983827,s_000,cap_up,h_0,h_0
2025-05-01 15:30:00+00:00,33.58903836983827,s_000,cap_up,h_0,h_0
2025-05-01 15:45:00+00:00,33.58903836983827,s_000,cap_up,h_0,h_0
2025-05-01 16:00:00+00:00,38.794243083476736,s_000,cap_up,h_0,h_0
2025-05-01 16:15:00+00:00,38.794243083476736,s_000,cap_up,h_0,h_0
2025-05-01 16:30:00+00:00,38.794243083476736,s_000,cap_up,h_0,h_0
2025-05-01 16:45:00+00:00,38.794243083476736,s_000,cap_up,h_0,h_0
2025-05-01 17:00:00+00:00,45.7265773840952,s_000,cap_up,h_0,h_0
2025-05-01 17:15:00+00:00,45.7265773840952,s_000,cap_up,h_0,h_0
